SampleID,Eubacterium_nodatum_group,0319-6G20,Abiotrophia,Acinetobacter,Actinomyces,Aerococcus,Aeromonas,Afipia,Agathobacter,Alkanindiges,Alloprevotella,Amaricoccus,Anaerococcus,Anoxybacillus,Atopobium,Aureimonas,Auricoccus-Abyssicoccus,Azospirillum,Bacillus,Bacteroides,Bifidobacterium,Blastococcus,Blautia,Bosea,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Brochothrix,Burkholderia-Caballeronia-Paraburkholderia,Campylobacter,Capnocytophaga,Caulobacter,Clostridium_sensu_stricto_1,Collinsella,Comamonas,Corynebacterium,Cutibacterium,Deinococcus,Delftia,Denitratisoma,Dermabacter,Dermacoccus,Dietzia,Dolosigranulum,Dorea,DSSD61,Enterobacter,Enterococcus,Eremococcus,Escherichia-Shigella,Ezakiella,Facklamia,Faecalibacterium,Fastidiosipila,Fenollaria,Finegoldia,Fusicatenibacter,Fusobacterium,Gardnerella,Gemella,Gordonia,Granulicatella,Haematobacter,Haemophilus,Helcococcus,Intestinibacter,Janthinobacterium,Jeotgalicoccus,JG30-KF-CM45,KD4-96,Klebsiella,Klenkia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Luteimonas,Macrococcus,Marmoricola,Massilia,Meiothermus,Methylobacterium-Methylorubrum,Methylocella,Methylophilus,Microbacterium,Micrococcus,Millisia,Mobilicoccus,Moraxella,Murdochiella,Muricoccus,Mycobacterium,Mycoplasma,Negativicoccus,Neisseria,Nesterenkonia,Oribacterium,Ornithinimicrobium,Ottowia,Pantoea,Paracoccus,Pedobacter,Pelomonas,Peptoniphilus,Peptostreptococcus,Phreatobacter,Porphyromonas,Prevotella,Pseudoclavibacter,Pseudoglutamicibacter,Pseudomonas,Pseudorhodoplanes,Pseudoxanthomonas,Puia,Raoultella,Rhodococcus,Romboutsia,Roseomonas,Rothia,Ruminococcus,S5-A14a,Saccharimonadales,Selenomonas,Serratia,Skermanella,Sphingobacterium,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptococcus,Streptomyces,Subdoligranulum,Terrisporobacter,Turicibacter,uncultured,Varibaculum,Veillonella,Weissella,WPS-2,Xanthomonas,Yimella
LK16S011-169,0,0,0,0.000922896,0,0,0,0,0,0,0,0,0.258662639,0,0,0,0,0,0.002223341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021226613,0.47067707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004132058,0,0,0,0,0,0,0.000293649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240708113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-170,0,0,0,0.00025125,0.0007035,0,0,0,0,0,0,0,0.454988568,0,0,0,0,0,0.0015075,0,0,0,0,0,0,0,0.0011055,0,0,0,0,0,0,0,0,0,0.496947313,0.020929122,0,0,0,0.000226125,0,0,0,0,0,0,0,0,0,0,0.00201,0,0,0.00075375,0.000326625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003015,0,0,0,0,0,0.001030125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018919123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-171,0,0,0,0.00091687,0,0,0,0,0,0,0,0,0.132697891,0,0,0,0,0.000210116,0.001279798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001165189,0.259168704,0,0,0,0,0,0,0,0,0,0,0,0,0.000229218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603969285,0,0,0.000152812,0,0,0,0,0,0,0,0,0,0,0
LK16S011-172,0,0,0,0.046896552,0,0,0,0,0,0,0,0,0.028965517,0,0,0,0,0,0.277241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122758621,0.206896552,0,0,0,0,0,0,0,0,0,0,0,0,0.104827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197241379,0,0,0.015172414,0,0,0,0,0,0,0,0,0,0,0
LK16S011-173,0,0,0,0,0,0,0,0,0,0,0,0,0.085854886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563476,0.429668864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001164516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482673128,0,0,7.51301E-05,0,0,0,0,0,0,0,0,0,0,0
LK16S011-174,0,0,0,0.001189088,0,0,0,0,0,0,0,0,0.002789783,0,0,0,0,0,0.002515378,0,0,0,0,0,0,0,0,0.000274405,0,0,0,0,0,0,0,0,0.003544396,0.909377787,0,0,0,0,0,0.000663145,0,0,6.86012E-05,0,0,0,0,0,0,0,0,0,0.003818801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009398367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074752,0,0,0,0.01383458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050650568,0,0,9.14683E-05,0,0,0,0.000297272,0.000228671,0,0,0,0,0,0
LK16S011-175,0,0,0,0.042269188,0,0,0,0,0,0,0,0,0.014460512,0,0,0,0,0,0.160177976,0,0,0,0,0,0,0,0,0.0189099,0,0,0,0,0,0,0,0,0.334816463,0.068965517,0,0,0,0,0,0.014460512,0,0,0,0,0,0,0.010011123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020022247,0,0,0,0,0,0,0,0.011123471,0,0,0,0,0,0,0,0,0,0.232480534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06785317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-176,0,0,0,0.019071837,0,0,0,0,0,0,0,0.046090273,0.014939606,0,0,0,0,0,0.058486968,0,0,0,0,0,0.00158932,0,0,0.006039415,0,0,0,0,0,0,0,0,0.033057851,0.008582327,0,0,0,0,0.011443102,0.008582327,0,0,0,0,0,0,0.001271456,0,0,0,0,0,0,0,0,0,0,0.003496503,0,0,0,0,0,0,0,0,0,0,0,0.01525747,0.051176097,0,0,0,0,0,0,0.361411316,0,0,0,0,0,0,0,0,0,0.197075652,0,0,0,0,0,0,0,0,0,0,0,0,0.00158932,0,0.111570248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158932,0,0,0,0,0,0,0,0,0.032422123,0,0,0.013032422,0,0,0,0,0.002225048,0,0,0,0,0,0
LK16S011-177,0.002525007,0,0,0.004612994,0.003836069,0,0,0,0,0,0,0.017286588,0.015150044,0,0.006603865,0,0,0,0.002719239,0,0,0,0,0.001262504,0.003447606,0,0.002039429,0.002330776,0,0,0,0.016024085,0,0,0,0,0.041808294,0.023162086,0,0,0,0.000534136,0.002767796,0.183111586,0,0,0,0,0,0,0.001359619,0,0,0,0,0,0.009760124,0,0.046664077,0,0.00626396,0.036564048,0,0,0.013159173,0,0,0,0,0.001553851,0,0,0,0.0412256,0.021025541,0.003981742,0.001602408,0,0.004564436,0.004175974,0.015635622,0,0.00067981,0,0,0,0,0,0,0.000242789,0,0.190589492,0,0,0.000291347,0,0,0.002427892,0,0.000388463,0.005972613,0,0.001748082,0,0.003496164,0,0.025007284,0,0,0,0,0,0.036903953,0.014081771,0,0,0,0,0,0,0,0,0,0,0.007769253,0,0,0,0.000388463,0,0.002767796,0,0.05846363,0.000728367,0.004078858,0.051859765,0.00111683,0.000242789,0.000874041,0,0.003010586,0,0.050111683,0,0,0,0
LK16S011-178,0,0,0,0.041212121,0,0,0,0,0,0,0,0.07030303,0.066666667,0,0,0,0,0,0.021818182,0,0,0,0,0,0,0,0,0.006060606,0,0,0,0,0,0,0,0,0.035151515,0.033939394,0,0,0,0,0.016969697,0.144242424,0,0,0,0,0,0,0.048484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309090909,0,0,0,0,0,0.031515152,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121,0,0,0.013333333,0,0,0,0,0,0,0,0,0.004848485,0,0
LK16S011-179,0,0,0,0.006200177,0,0,0,0,0,0,0,0.005757307,0.031000886,0,0,0,0,0,0.018600531,0,0,0,0,0,0.02125775,0,0,0.002657219,0,0,0,0,0,0,0,0,0.069973428,0.054472985,0,0,0,0,0.006643047,0.146147033,0,0,0,0,0,0,0.014614703,0,0,0,0,0,0.005757307,0,0,0,0,0.04340124,0,0,0,0,0,0,0,0.006200177,0,0,0,0.041629761,0.019486271,0,0,0,0,0,0,0,0,0,0,0,0,0.005757307,0,0,0,0.323294951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075287865,0,0,0,0,0,0,0.003100089,0,0,0,0,0,0,0,0,0.006200177,0,0,0,0,0.003985828,0,0,0,0,0.058458813,0,0,0.010186005,0.004871568,0,0,0,0,0,0,0,0.015057573,0,0
LK16S011-180,0,0,0,0.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168831169,0.045454545,0,0,0,0,0,0.048701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987013,0.214285714,0,0,0,0,0,0,0.032467532,0,0,0
LK16S011-181,0,0,0,0.008026085,0,0,0,0,0,0,0.003110108,0.002608478,0.027589666,0,0.002508151,0,0,0,0.007674944,0,0,0,0,0.000752445,0.003611738,0,0.001504891,0.025282167,0,0,0,0,0,0,0,0,0.137898169,0.043691999,0,0,0,0,0.006019564,0.231151242,0.001354402,0,0,0,0,0,0,0.000351141,0,0,0,0,0.016002007,0,0.004715325,0,0.002508151,0.019262603,0.003862553,0,0,0,0,0,0,0,0,0,0,0.033258089,0.015550539,0,0,0,0,0.035164284,0.005818911,0,0.002257336,0,0.005768748,0,0,0.001304239,0,0,0,0.191321796,0,0,0,0,0,0.001906195,0,0,0,0,0,0,0.000200652,0.004113368,0.0473539,0,0,0.002357662,0,0,0.004414347,0.001053424,0,0,0,0,0,0,0.001304239,0.003411086,0,0,0.001856032,0,0,0,0,0.001103587,0,0,0.067569601,0,0,0.01705543,0,0,0,0,0,0,0.006370705,0,0,0,0
LK16S011-182,0,0,0,0.059564719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373424971,0,0,0,0,0,0.019473081,0,0,0,0,0,0,0,0,0,0,0,0.178694158,0,0,0,0,0,0.016036655,0.051546392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016036655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116838488,0,0,0,0,0,0,0,0,0.011454754,0,0,0,0,0,0,0,0,0,0,0,0.013745704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119129439,0,0,0.013745704,0.010309278,0,0,0,0,0,0,0,0,0,0
LK16S011-183,0,0,0.001612449,0.004018326,0,0,0,0,0,0,0.000588672,0.009188401,0.037726191,0,0,0.000665455,0,0,0.004709375,0,0,0.000383916,0,0.000767833,0.006091474,0,0.002073149,0.007294413,0.000204755,0,0,0,0,0.000716644,0,0,0.129942924,0.187837527,0.00248266,0,0,0.000537483,0.010826444,0.136751043,0.002457065,0,0,0,0,0,0,0,0.000255944,0,0,0.000102378,0.00496532,0,0.000537483,0,0.004862942,0.020808272,0,0,0.00785749,0,0,0,0,0.001305316,0,0,0,0.035908986,0.02605513,0.001689232,0,0.000844616,0,0.021448133,0.000204755,0,0.000383916,0,0,0,0,0.001202938,0,0,0.002815387,0.057382714,0,0,0.000844616,0,0,0.000844616,0,0,0.022036805,0,0,0,0,0.000409511,0.024212331,0,0,0.001484477,0,0,0.002124338,0,0,0,0.000383916,0,0,0,0.000409511,0,0,0.003148115,0.00358322,0,0,0,0,0,0,0,0.162601418,0,0,0.039850529,0,0,0,0,0.000332728,0,0.002226715,0,0,0,0
LK16S011-184,0,0,0,0.008558016,0,0,0,0,0,0,0,0.032819575,0.014872668,0,0,0.002409538,0,0,0.010469029,0,0,0.001786382,0,0,0.008308753,0,0.004154377,0.02106269,0.000166175,0,0,0,0,0,0,0,0.064434382,0.011175273,0,0,0,0,0.032196419,0.179552158,0,0,0,0,0,0,0,0,0,0,0,0,0.010344398,0,0,0,0.003115782,0.056042541,0,0,0.003572764,0,0,0,0,0,0,0,0,0.062440281,0.081342695,0,0,0,0.001121682,0.000540069,0,0,0.001370944,0,0,0,0,0.001370944,0,0,0,0.132898509,0,0,0,0,0,0.002658801,0,0,0.003946658,0,0,0,0,0,0.112957501,0,0,0.00033235,0,0,0,0,0,0,0,0.001121682,0,0,0.001329401,0.000249263,0,0.011133729,0,0,0,0,0,0.001163225,0,0,0.089152923,0,0,0.025798679,0,0,0,0,0,0,0.001204769,0,0,0,0.002824976
LK16S011-185,0.022451456,0,0,0.076759709,0,0,0,0,0,0,0,0.03913835,0,0,0.005764563,0,0,0,0.034587379,0,0,0,0,0,0,0,0,0,0,0,0,0.010012136,0,0,0,0,0.021541262,0.016686893,0.018507282,0,0,0,0,0.012742718,0,0,0,0,0,0,0.014866505,0,0,0,0,0,0.002427184,0,0.041262136,0,0.005461165,0.011225728,0,0,0.02184466,0,0,0,0,0,0,0,0,0.013046117,0.042779126,0,0.003944175,0,0,0.008798544,0,0,0,0,0,0,0,0,0,0,0,0.213592233,0,0,0,0,0,0,0,0.003033981,0,0,0,0,0,0,0.021237864,0,0,0,0,0,0.051274272,0.035497573,0,0,0,0,0.013046117,0,0,0,0,0,0.010618932,0,0,0,0.00151699,0,0,0,0.022451456,0,0,0.087985437,0,0,0,0,0.016080097,0,0.099817961,0,0,0,0
LK16S011-186,0,0,0,0.407079646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283185841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247787611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026548673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-187,0,0,0,0.177570093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112149533,0,0,0,0,0,0,0,0,0,0,0,0,0.037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028037383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130841121,0,0,0,0,0,0,0,0,0,0,0
LK16S011-188,0,0,0,0.142548596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475161987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006479482,0,0,0,0,0,0,0,0,0,0,0,0,0.058315335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051835853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153347732,0,0,0.112311015,0,0,0,0,0,0,0,0,0,0,0
LK16S011-189,0,0,0.036390102,0.029112082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525473071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055312955,0.00727802,0,0,0,0,0,0.066957787,0,0,0,0,0,0,0,0,0,0,0,0,0.030567686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195050946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026200873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0.014556041,0,0,0.008733624,0,0,0,0,0,0,0,0,0,0,0
LK16S011-190,0,0,0,0.127946128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048821549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151515152,0,0,0.070707071,0.060606061,0,0,0,0.021885522,0,0,0,0,0,0
LK16S011-191,0,0,0,0.017307692,0,0,0,0,0,0,0,0.003571429,0.018131868,0,0,0.001373626,0,0,0.045054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133516484,0.040934066,0,0,0,0,0,0.117582418,0,0,0,0,0,0,0.004395604,0,0.001373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186263736,0.031318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008791209,0.021428571,0,0,0,0,0,0,0,0,0.168406593,0,0,0.021153846,0,0,0,0,0,0,0,0,0,0,0
LK16S011-192,0,0,0,0.090909091,0,0,0,0,0,0,0,0.104166667,0.013257576,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028409091,0,0,0.089015152,0.022727273,0,0,0,0,0.018939394,0,0,0,0,0,0,0,0.089015152,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034090909,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123106061,0,0,0,0,0,0,0,0,0,0.005681818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053030303,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
LK16S011-193,0,0,0,0.077039275,0,0.003776435,0,0,0,0,0,0,0,0,0,0,0,0,0.299093656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015861027,0.006042296,0,0,0,0,0,0,0,0,0.004531722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519637462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009818731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054380665,0,0,0,0,0,0,0,0.009818731,0,0,0,0,0,0
LK16S011-194,0,0,0,0.005743166,0.00275672,0,0,0,0,0,0,0,0.002986446,0,0,0,0,0,0.013783598,0,0,0,0,0,0.001608086,0,0,0,0,0,0,0,0,0,0,0,0.082471858,0.003675626,0,0.001148633,0,0,0,0,0,0,0,0,0,0,0.002986446,0,0,0,0,0,0.010567425,0,0.00137836,0,0,0,0,0,0.007121525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731679302,0,0,0,0.001837813,0,0,0,0,0,0,0.000918907,0,0,0,0,0,0,0.003445899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001148633,0,0,0,0,0,0,0,0,0.099471629,0,0,0.017459224,0.003445899,0,0,0,0.004364806,0,0,0,0,0,0
LK16S011-195,0,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0,0,0,0,0,0,0,0,0,0,0
LK16S011-196,0,0,0,0.018142008,0,0.004379105,0,0,0,0,0,0,0.009696591,0,0,0,0,0,0.044416641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187988739,0.009696591,0,0,0,0,0,0,0,0,0,0,0,0,0.010009384,0,0,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003440726,0,0.002502346,0,0.583984986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118548639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-197,0,0,0,0.168850073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379912664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024745269,0.03202329,0,0,0,0,0,0,0,0,0.017467249,0,0,0,0.059679767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014556041,0,0,0,0.048034934,0,0,0,0,0,0,0,0.144104803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103347889,0,0,0.00727802,0,0,0,0,0,0,0,0,0,0,0
LK16S011-198,0,0,0,0.111900533,0,0,0,0,0,0,0,0,0.039076377,0,0,0,0,0,0.435168739,0,0,0,0,0,0,0.026642984,0,0,0,0,0,0,0,0,0,0,0.079928952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030195382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028419183,0,0,0,0,0,0,0,0,0,0.060390764,0,0.014209591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170515098,0,0,0.003552398,0,0,0,0,0,0,0,0,0,0,0
LK16S011-199,0,0,0,0.246829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009756098,0.072195122,0,0,0,0,0,0,0,0,0,0,0,0,0.04195122,0,0,0,0,0,0.002926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034146341,0,0.088780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025365854,0,0,0.003902439,0.010731707,0,0,0,0,0,0,0,0,0,0
LK16S011-200,0,0,0,0.047200878,0,0,0,0,0,0,0,0,0.019758507,0,0,0,0,0,0.336992316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10428101,0,0,0,0,0,0,0,0,0,0.006586169,0,0,0,0.014270033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289791438,0,0,0,0,0,0,0.006586169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027442371,0,0,0,0.020856202,0,0,0,0.014270033,0,0,0,0,0,0,0,0.103183315,0,0,0.008781559,0,0,0,0,0,0,0,0,0,0,0
LK16S011-201,0,0,0,0.216236162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37195572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006642066,0.003690037,0.076752768,0,0,0,0,0,0,0,0,0,0,0,0.049446494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005166052,0,0,0.00295203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18302583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041328413,0,0,0.021402214,0.010332103,0,0,0,0.011070111,0,0,0,0,0,0
LK16S011-202,0,0,0,0.046137339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066165951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070815451,0.018955651,0,0,0,0,0,0,0,0,0,0,0.002145923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003934192,0,0,0,0,0,0,0,0.011802575,0,0.006437768,0,0.535765379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007153076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221387697,0,0,0.009298999,0,0,0,0,0,0,0,0,0,0,0
